項次,業者名稱(市招),縣市,行政區,業者地址,產品名稱,稽查日期,稽查/檢驗項目,稽查/檢驗結果,違反之食安法條及相關法,裁罰金額,備註
36181,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,-,114/4/8,GHP,合格,,,
36183,佳瑪百貨股份有限公司蘆洲分公司,新北市,蘆洲區,新北市蘆洲區長榮路8號1樓,-,114/4/30,GHP,合格,,,
36184,上海粽子店,新北市,永和區,新北市永和區民有街12號,湖洲肉粽,114/3/31,標示,合格,,,
36185,統康生活事業股份有限公司四維二分公司,新北市,板橋區,新北市板橋區四維路247，249，251，253號,-,114/3/28,GHP,合格,,,
36186,上海粽子店,新北市,永和區,新北市永和區民有街12號,赤豆粽,114/3/31,標示,合格,,,
36187,下港澎肉粽,新北市,板橋區,新北市板橋區新海路135巷9號,-,114/3/31,GHP,合格,,,
36188,上海粽子店,新北市,永和區,新北市永和區民有街12號,紅棗粽,114/3/31,標示,合格,,,
36189,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,-,114/3/28,GHP,合格,,,
36190,劉家肉粽股份有限公司富基分公司,新北市,石門區,新北市石門區崁子腳58之16號,十八王公劉家栗子小肉粽,114/4/1,標示,合格,,,
36191,金穀億商行,新北市,樹林區,新北市樹林區啟智街29號,-,114/3/25,GHP,合格,,,
36192,滿意油飯有限公司,新北市,新店區,新北市新店區寶興路60巷32號1樓,南部粽,114/4/8,標示,合格,,,
36193,北投高媽媽傳統米食,新北市,淡水區,新北市淡水區民族路31巷8號,-,114/4/29,GHP,合格,,,
36194,滿意油飯有限公司,新北市,新店區,新北市新店區寶興路60巷32號1樓,小鮮肉粽,114/4/8,標示,合格,,,
36196,天品素粽,新北市,中和區,新北市中和區立德街73號,無硼砂原味鹼粽,114/4/1,標示,合格,,,
36198,天品素粽,新北市,中和區,新北市中和區立德街73號,大紫米蓮子粽,114/4/1,標示,合格,,,
36200,天品素粽,新北市,中和區,新北市中和區立德街73號,無硼砂紅豆鹼粽,114/4/1,標示,合格,,,
36538,上海粽子店,新北市,永和區,新北市永和區民有街12號,湖洲肉粽,114/3/31,食品微生物,合格,,,
36540,上海粽子店,新北市,永和區,新北市永和區民有街12號,鹹蛋黃,114/3/31,防腐劑,合格,,,
36542,上海粽子店,新北市,永和區,新北市永和區民有街12號,小香菇(2-2.5cm),114/3/31,漂白劑,合格,,,
36544,劉家肉粽股份有限公司富基分公司,新北市,石門區,新北市石門區崁子腳58之16號,南部粽,114/4/1,防腐劑、食品微生物,合格,,,
36546,劉家肉粽股份有限公司富基分公司,新北市,石門區,新北市石門區崁子腳58之16號,菜脯,114/4/1,防腐劑、漂白劑,合格,,,
36548,劉家肉粽股份有限公司富基分公司,新北市,石門區,新北市石門區崁子腳58之16號,蝦皮,114/4/1,殺菌劑、漂白劑,合格,,,
36550,滿意油飯有限公司,新北市,新店區,新北市新店區寶興路60巷32號1樓,南部粽,114/4/8,防腐劑、食品微生物,合格,,,
36552,滿意油飯有限公司,新北市,新店區,新北市新店區寶興路60巷32號1樓,香菇酥,114/4/8,漂白劑,合格,,,
36554,滿意油飯有限公司,新北市,新店區,新北市新店區寶興路60巷32號1樓,油蔥酥,114/4/8,防腐劑、漂白劑,合格,,,
36556,天品素粽,新北市,中和區,新北市中和區立德街73號,無硼砂原味鹼粽,114/4/1,防腐劑、硼酸及其鹽類,合格,,,
36558,天品素粽,新北市,中和區,新北市中和區立德街73號,大紫米蓮子粽,114/4/1,防腐劑、食品微生物,合格,,,
36560,天品素粽,新北市,中和區,新北市中和區立德街73號,小菇,114/4/1,漂白劑,合格,,,
36562,王記府城肉粽有限公司汐止廠,新北市,汐止區,新北市汐止區大同路3段369巷36號1樓,五花肉角(台灣豬),114/4/22,乙型受體素,合格,,,
36564,王記府城肉粽有限公司汐止廠,新北市,汐止區,新北市汐止區大同路3段369巷36號1樓,東港蝦皮,114/4/22,殺菌劑、漂白劑,合格,,,
36566,王記府城肉粽有限公司汐止廠,新北市,汐止區,新北市汐止區大同路3段369巷36號1樓,新鮮塩蛋黃,114/4/22,防腐劑、蘇丹色素,合格,,,
36749,戴家粽粿粽物品,新北市,新莊區,新北市新莊區四維路95號,北部原味粽,114/3/24,標示,合格,,,
36751,戴家粽粿粽物品,新北市,新莊區,新北市新莊區四維路95號,南部原味粽,114/3/24,標示,合格,,,
36753,戴家粽粿粽物品,新北市,新莊區,新北市新莊區四維路95號,南部蛋黃粽,114/3/24,標示,合格,,,
36755,家福股份有限公司中平分公司,新北市,新莊區,新北市新莊區中平路108號B1,冷凍美國牛五花火鍋片,114/3/24,標示,合格,,,
36757,家福股份有限公司中平分公司,新北市,新莊區,新北市新莊區中平路108號B1,冷凍豬五花火鍋片,114/3/24,標示,合格,,,
36759,家福股份有限公司中平分公司,新北市,新莊區,新北市新莊區中平路108號B1,里肌肉,114/3/24,標示,合格,,,
36761,國豐商行有限公司,新北市,五股區,新北市五股區中興路二段37巷11弄25號,香蒜粉,114/3/24,標示,合格,,,
36763,國豐商行有限公司,新北市,五股區,新北市五股區中興路二段37巷11弄25號,愛之味甜味醬,114/3/24,標示,合格,,,
36765,國豐商行有限公司,新北市,五股區,新北市五股區中興路二段37巷11弄25號,開陽,114/3/24,標示,合格,,,
36767,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路101號,東泉辣椒醬,114/3/24,標示,合格,,,
36769,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路101號,美國冷凍牛五花肉片,114/3/24,標示,合格,,,
36771,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路101號,特選蝦皮,114/3/24,標示,合格,,,
36773,亨旺商行,新北市,八里區,新北市八里區中山路1段36號,牛頭牌沙茶醬,114/3/25,標示,合格,,,
36775,亨旺商行,新北市,八里區,新北市八里區中山路1段36號,義美芒果冰棒,114/3/25,標示,合格,,,
36777,亨旺商行,新北市,八里區,新北市八里區中山路1段36號,雙葉-蘇打風味冰棒,114/3/25,標示,合格,,,
36779,義美股份有限公司土城區分公司,新北市,土城區,新北市土城區學府路一段191號,義美經典北部粽,114/3/25,標示,合格,,,
36781,義美股份有限公司土城區分公司,新北市,土城區,新北市土城區學府路一段191號,義美麻油雙菇素肉粽,114/3/25,標示,合格,,,
36783,義美股份有限公司土城區分公司,新北市,土城區,新北市土城區學府路一段191號,義美雞蛋豆腐,114/3/25,標示,合格,,,
36785,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,火鍋牛肉片,114/3/24,標示,合格,,,
36787,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,豬五花火鍋肉片,114/3/24,標示,合格,,,
36789,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,蝦米乾,114/3/24,標示,合格,,,
36791,大潤發流通事業股份有限公司中和分公司,新北市,中和區,新北市中和區景平路182號B1,澳洲嫩肩里肌火鍋片,114/3/26,標示,合格,,,
36793,大潤發流通事業股份有限公司中和分公司,新北市,中和區,新北市中和區景平路182號B1,蒜味香腸,114/3/26,標示,合格,,,
36795,大潤發流通事業股份有限公司中和分公司,新北市,中和區,新北市中和區景平路182號B1,美國冷藏牛腱公斤,114/3/26,標示,合格,,,
36797,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,辣椒醬,114/3/25,標示,合格,,,
36799,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,冷凍台灣豬五花燒肉片150g貼體包裝,114/3/25,標示,合格,,,
36801,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,台灣豬後腿肉絲,114/3/25,標示,合格,,,
36803,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,尚介香辣椒油,114/3/27,標示,合格,,,
36805,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,十全麻油辣椒醬,114/3/27,標示,合格,,,
36807,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,四季油膏,114/3/27,標示,合格,,,
36809,佳瑪百貨股份有限公司蘆洲分公司,新北市,蘆洲區,新北市蘆洲區長榮路8號1樓,高鈣黑芝麻粉,114/3/28,標示,合格,,,
36811,佳瑪百貨股份有限公司蘆洲分公司,新北市,蘆洲區,新北市蘆洲區長榮路8號1樓,Mag2芒果乾,114/3/28,標示,合格,,,
36813,佳瑪百貨股份有限公司蘆洲分公司,新北市,蘆洲區,新北市蘆洲區長榮路8號1樓,紅藜紫菜蘇打餅,114/3/28,標示,合格,,,
36815,統康生活事業股份有限公司四維二分公司,新北市,板橋區,新北市板橋區四維路247，249，251，253號,豚肋條,114/3/28,標示,合格,,,
36817,統康生活事業股份有限公司四維二分公司,新北市,板橋區,新北市板橋區四維路247，249，251，253號,美國迷你嫩肩牛排,114/3/28,標示,合格,,,
36819,統康生活事業股份有限公司四維二分公司,新北市,板橋區,新北市板橋區四維路247，249，251，253號,Bisco必思可乳酸菌夾心餅乾(牛奶口味)6入,114/3/28,標示,合格,,,
36821,下港澎肉粽,新北市,板橋區,新北市板橋區新海路135巷9號,長橋白米,114/3/31,標示,合格,,,
36823,下港澎肉粽,新北市,板橋區,新北市板橋區新海路135巷9號,萬家香甲等醬油濃色,114/3/31,標示,合格,,,
36825,下港澎肉粽,新北市,板橋區,新北市板橋區新海路135巷9號,珍友香豬油AA,114/3/31,標示,合格,,,
36827,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,北部粽,114/3/28,標示,合格,,,
36829,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,南部粽,114/3/28,標示,合格,,,
36831,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,北部蛋黃粽,114/3/28,標示,合格,,,
36833,金穀億商行,新北市,樹林區,新北市樹林區啟智街29號,富山麻油辣椒醬,114/3/25,標示,合格,,,
36835,金穀億商行,新北市,樹林區,新北市樹林區啟智街29號,甜酥花生,114/3/25,標示,合格,,,
36837,金穀億商行,新北市,樹林區,新北市樹林區啟智街29號,綜合堅果,114/3/25,標示,合格,,,
36839,北投高媽媽傳統米食,新北市,淡水區,新北市淡水區民族路31巷8號,芋粿巧,114/4/29,標示,合格,,,
36841,北投高媽媽傳統米食,新北市,淡水區,新北市淡水區民族路31巷8號,紅豆,114/4/29,標示,合格,,,
36843,北投高媽媽傳統米食,新北市,淡水區,新北市淡水區民族路31巷8號,鹹綠豆,114/4/29,標示,合格,,,
37615,戴家粽粿粽物品,新北市,新莊區,新北市新莊區四維路95號,北部原味粽,114/3/24,食品微生物,合格,,,
37616,戴家粽粿粽物品,新北市,新莊區,新北市新莊區四維路95號,南部原味粽,114/3/24,食品微生物,合格,,,
37617,家福股份有限公司中平分公司,新北市,新莊區,新北市新莊區中平路108號B1,冷凍美國牛五花火鍋片,114/3/24,乙型受體素類,合格,,,
37618,家福股份有限公司中平分公司,新北市,新莊區,新北市新莊區中平路108號B1,冷凍豬五花火鍋片,114/3/24,乙型受體素類,合格,,,
37619,國豐商行有限公司,新北市,五股區,新北市五股區中興路二段37巷11弄25號,愛之味甜辣醬,114/3/24,防腐劑、甜味劑,合格,,,
37620,國豐商行有限公司,新北市,五股區,新北市五股區中興路二段37巷11弄25號,開陽,114/3/24,漂白劑、螢光增白劑,合格,,,
37621,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路101號,東泉辣椒醬,114/3/24,防腐劑、甜味劑,合格,,,
37622,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路102號,特選蝦米(中國),114/3/24,漂白劑、螢光增白劑,合格,,,
37623,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路103號,福源大花生肉粽(南),114/3/24,食品微生物,合格,,,
37624,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路104號,美國冷凍牛五花肉片(牛胸腹部),114/3/24,乙型受體素類,合格,,,
37625,遠百企業股份有限公司板橋南雅分公司,新北市,板橋區,新北市板橋區貴興路105號,冷凍豬五花火鍋片(台灣豬)(豬五花肉),114/3/24,乙型受體素類,合格,,,
37626,亨旺商行,新北市,八里區,新北市八里區中山路1段36號,真好家辣椒醬,114/3/25,防腐劑、甜味劑,合格,,,
37627,亨旺商行,新北市,八里區,新北市八里區中山路1段36號,前腿豬肉火鍋片(台灣),114/3/25,乙型受體素類,合格,,,
37628,義美股份有限公司土城區分公司,新北市,土城區,新北市土城區學府路一段191號,義美麻油雙菇素肉粽,114/3/25,食品微生物,合格,,,
37629,義美股份有限公司土城區分公司,新北市,土城區,新北市土城區學府路一段191號,義美經典北部粽,114/3/25,食品微生物,合格,,,
37630,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,蝦米乾,114/3/24,漂白劑、螢光增白劑,合格,,,
37631,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,豬五花火鍋肉片(台灣豬),114/3/24,乙型受體素類,合格,,,
37632,全聯實業股份有限公司新店北新分公司,新北市,新店區,新北市新店區北新路2段252號地下一層,火鍋牛肉片(巴拉圭牛),114/3/24,乙型受體素類,合格,,,
37633,大潤發流通事業股份有限公司中和分公司,新北市,中和區,新北市中和區景平路182號B1,櫻花蝦,114/3/26,漂白劑、螢光增白劑,合格,,,
37634,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,辣椒醬,114/3/25,防腐劑、甜味劑,合格,,,
37635,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,台灣豬後腿肉絲(台灣豬),114/3/25,乙型受體素類,合格,,,
37636,統康生活事業股份有限公司中和二分公司,新北市,中和區,新北市中和區復興路268號1樓,冷凍台灣豬五花燒肉片150G貼體包裝(台灣豬),114/3/25,乙型受體素類,合格,,,
37637,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,饗城南部家鄉水煮粽,114/3/27,食品微生物,合格,,,
37638,遠百企業股份有限公司三重分公司,新北市,三重區,新北市三重區中正北路193巷45號,五穀米肉粽,114/3/27,食品微生物,合格,,,
37639,佳瑪百貨股份有限公司蘆洲分公司,新北市,蘆洲區,新北市蘆洲區長榮路8號1樓,高鈣黑芝麻粉,114/3/28,環氧乙烷,合格,,,
37640,統康生活事業股份有限公司四維二分公司,新北市,板橋區,新北市板橋區四維路247，249，251，253號,豚肋條(台灣豬),114/3/28,乙型受體素類,合格,,,
37641,下港澎肉粽,新北市,板橋區,新北市板橋區新海路135巷9號,下港肉粽,114/3/31,食品微生物,合格,,,
37642,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,北部粽,114/3/28,食品微生物,合格,,,
37643,深坑竹香小吃坊,新北市,深坑區,新北市深坑區北深路二段210號,南部粽,114/3/28,食品微生物,合格,,,
