Date,County,Town,Village,VillageID,VillageLon,VillageLat
2025/04/22,台北市,松山區,吉仁里,6300100-029,121.5532321,25.04632393
2025/04/22,台北市,萬華區,西門里,6300700-003,121.5050277,25.04275702
2025/04/23,台北市,中山區,朱馥里,6300400-034,121.5395137,25.05620078
2025/04/23,台北市,南港區,玉成里,6300900-009,121.5843093,25.05173218
2025/04/23,台北市,大安區,仁慈里,6300300-002,121.5448036,25.03561342
2025/04/23,台北市,大同區,建明里,6300600-002,121.5164918,25.04985482
2025/04/23,台北市,萬華區,萬壽里,6300700-002,121.5049306,25.04500496
2025/04/24,台北市,中山區,中山里,6300400-006,121.5251753,25.05645296
2025/04/24,台北市,大安區,龍圖里,6300300-022,121.5409161,25.03155865
2025/04/24,台北市,內湖區,清白里,6301000-017,121.5971086,25.08138549
2025/04/24,台北市,文山區,興旺里,6300800-020,121.5496698,25.00634636
2025/04/24,台北市,萬華區,日祥里,6300700-033,121.502856,25.01922585
2025/04/24,台北市,文山區,興昌里,6300800-022,121.560075,25.00638958
2025/04/24,台北市,大安區,敦煌里,6300300-053,121.5536229,25.03528734
2025/04/24,台北市,信義區,泰和里,6300200-033,121.5708977,25.01772398
2025/04/25,台北市,中正區,河堤里,6300500-005,121.5219929,25.02136885
2025/04/25,台北市,萬華區,忠貞里,6300700-034,121.5023426,25.02393601
2025/04/28,台北市,萬華區,凌霄里,6300700-035,121.507765,25.02544865
2025/04/28,台北市,文山區,興豐里,6300800-013,121.544974,25.00110345
2025/04/28,台北市,南港區,重陽里,6300900-020,121.5977636,25.05765116
2025/04/28,台北市,文山區,興邦里,6300800-042,121.5479833,25.00270031
2025/04/28,台北市,文山區,萬芳里,6300800-033,121.5704852,24.99849746
2025/04/29,台北市,大安區,光明里,6300300-019,121.5250988,25.0333862
2025/04/29,台北市,大安區,黎孝里,6300300-047,121.5556859,25.01750231
2025/04/29,台北市,萬華區,騰雲里,6300700-036,121.5068318,25.02263711
2025/04/29,台北市,內湖區,週美里,6301000-026,121.5829743,25.05727284
2025/04/30,台北市,大安區,錦泰里,6300300-020,121.5244078,25.0305944
2025/04/30,台北市,信義區,五全里,6300200-013,121.5737394,25.04443832
2025/04/30,台北市,內湖區,港華里,6301000-008,121.5746505,25.08767679
2025/04/30,台北市,松山區,福成里,6300100-034,121.547822,25.04661211
2025/05/01,台北市,萬華區,雙園里,6300700-012,121.4985666,25.03091789
2025/05/02,台北市,信義區,六合里,6300200-032,121.5774752,25.02146458
2025/05/02,台北市,大安區,通化里,6300300-031,121.5558757,25.03142004
2025/05/02,台北市,萬華區,糖廍里,6300700-015,121.4958936,25.03393876
2025/05/03,台北市,松山區,三民里,6300100-004,121.5622431,25.0599258
2025/05/05,台北市,大安區,黎孝里,6300300-047,121.5556859,25.01750231
2025/05/05,台北市,萬華區,和平里,6300700-016,121.4949933,25.03048708
2025/05/05,台北市,中山區,晴光里,6300400-011,121.5249873,25.06577286
2025/05/05,台北市,中正區,新營里,6300500-021,121.5202617,25.03178215
2025/05/05,台北市,大安區,光明里,6300300-019,121.5250988,25.0333862
2025/05/05,台北市,松山區,富錦里,6300100-006,121.5643443,25.06083455
2025/05/05,台北市,大安區,車層里,6300300-055,121.5538213,25.04044263
2025/05/05,台北市,中正區,文祥里,6300500-030,121.5265315,25.03607121
2025/05/05,台北市,中正區,幸市里,6300500-027,121.531148,25.04045275
2025/05/05,台北市,中正區,三愛里,6300500-031,121.5305931,25.03582866
2025/05/05,台北市,萬華區,綠堤里,6300700-017,121.4917076,25.03061412
2025/05/05,台北市,松山區,東榮里,6300100-003,121.5580501,25.06025196
2025/05/06,台北市,中正區,龍福里,6300500-020,121.5158271,25.03273698
2025/05/06,台北市,松山區,介壽里,6300100-009,121.5585152,25.05746054
2025/05/06,台北市,信義區,中興里,6300200-004,121.5584557,25.03273525
2025/05/06,台北市,大安區,永康里,6300300-018,121.5282679,25.03193097
2025/05/06,台北市,大安區,義安里,6300300-030,121.5503994,25.03098688
2025/05/06,台北市,文山區,樟林里,6300800-030,121.557074,24.98504162
2025/05/06,台北市,中山區,正義里,6300400-002,121.5268098,25.05006522
2025/05/06,台北市,中正區,螢雪里,6300500-010,121.5147468,25.02390727
2025/05/06,台北市,松山區,東昌里,6300100-013,121.554202,25.05713826
2025/05/06,台北市,中正區,永功里,6300500-011,121.5122571,25.02646391
2025/05/06,台北市,中正區,永昌里,6300500-012,121.5090825,25.02666564
2025/05/06,台北市,大安區,古莊里,6300300-014,121.5262712,25.02467682
2025/05/06,台北市,大安區,華聲里,6300300-054,121.555935,25.04313118
2025/05/07,台北市,信義區,西村里,6300200-001,121.5643359,25.03567041
2025/05/07,台北市,文山區,景行里,6300800-001,121.5415245,24.99050456
2025/05/07,台北市,文山區,景行里,6300800-001,121.5415245,24.99050456
2025/05/07,台北市,南港區,東新里,6300900-005,121.6007714,25.0558638
2025/05/08,台北市,文山區,景東里,6300800-002,121.5464564,24.99312185
2025/05/08,台北市,大安區,民炤里,6300300-004,121.5352722,25.03580754
2025/05/08,台北市,中山區,永安里,6300400-016,121.5483214,25.07847286
2025/05/08,台北市,大安區,通化里,6300300-031,121.5558757,25.03142004
2025/05/08,台北市,大安區,錦華里,6300300-021,121.5239511,25.02810176
2025/05/08,台北市,大安區,建安里,6300300-049,121.5508744,25.04308412
2025/05/08,台北市,文山區,興泰里,6300800-021,121.5552148,25.00639496
2025/05/09,台北市,中山區,行政里,6300400-024,121.5348841,25.06460605
2025/05/09,台北市,文山區,萬興里,6300800-035,121.5839457,24.99478626
2025/05/09,台北市,萬華區,忠貞里,6300700-034,121.5023426,25.02393601
2025/05/09,台北市,文山區,景美里,6300800-003,121.5381272,24.99117573
2025/05/09,台北市,中正區,黎明里,6300500-024,121.5162029,25.04439896
2025/05/09,台北市,大安區,正聲里,6300300-052,121.5562389,25.03963449
2025/05/12,台北市,松山區,鵬程里,6300100-020,121.5675333,25.05572658
2025/05/12,台北市,大安區,臥龍里,6300300-039,121.5455225,25.02225324
2025/05/12,台北市,南港區,南港里,6300900-001,121.6088199,25.05618828
2025/05/12,台北市,松山區,復盛里,6300100-025,121.5608244,25.04744209
2025/05/12,台北市,中山區,龍洲里,6300400-035,121.5431587,25.05615685
2025/05/12,台北市,大安區,福住里,6300300-017,121.5313353,25.03171771
2025/05/12,台北市,大安區,德安里,6300300-001,121.5474052,25.03554382
2025/05/12,台北市,中山區,興亞里,6300400-032,121.5308669,25.04963588
2025/05/13,台北市,松山區,中崙里,6300100-027,121.545326,25.04648809
2025/05/13,台北市,萬華區,頂碩里,6300700-011,121.5025843,25.03162318
2025/05/13,台北市,南港區,三重里,6300900-004,121.6160554,25.05922076
2025/05/13,台北市,信義區,松光里,6300200-023,121.5792133,25.03981693
2025/05/13,台北市,中山區,中原里,6300400-031,121.5288422,25.0550257
2025/05/13,台北市,松山區,敦化里,6300100-030,121.550719,25.04644855
2025/05/14,台北市,大安區,通安里,6300300-032,121.5529492,25.03042669
2025/05/14,台北市,松山區,復建里,6300100-032,121.5564997,25.0465473
2025/05/14,台北市,萬華區,忠德里,6300700-022,121.4954548,25.02583885
2025/05/14,台北市,大安區,通化里,6300300-031,121.5558757,25.03142004
2025/05/14,台北市,萬華區,福星里,6300700-001,121.5063258,25.04737416
2025/05/14,台北市,萬華區,日善里,6300700-020,121.4981054,25.02753426
2025/05/14,台北市,中正區,廈安里,6300500-015,121.5057845,25.0314291
2025/05/14,台北市,信義區,景勤里,6300200-035,121.5599977,25.02715368
2025/05/14,台北市,中山區,金泰里,6300400-041,121.5614839,25.07801755
2025/05/14,台北市,中正區,忠勤里,6300500-014,121.5066014,25.02900999
2025/05/15,台北市,大安區,誠安里,6300300-009,121.5422695,25.04318216
2025/05/15,台北市,大安區,光信里,6300300-056,121.5560913,25.03566613
2025/05/15,台北市,大安區,仁愛里,6300300-005,121.546277,25.03971374
2025/05/15,台北市,中山區,圓山里,6300400-012,121.5238053,25.07095635
2025/05/15,台北市,文山區,興得里,6300800-016,121.5557982,24.99559297
2025/05/15,台北市,文山區,木新里,6300800-028,121.5702182,24.98629756
2025/05/15,台北市,大安區,芳和里,6300300-044,121.550727,25.02064549
2025/05/15,台北市,南港區,鴻福里,6300900-013,121.5852907,25.04331624
2025/05/16,台北市,信義區,五常里,6300200-012,121.5734266,25.04646013
2025/05/16,台北市,南港區,百福里,6300900-014,121.5907187,25.03594101
2025/05/16,台北市,信義區,雙和里,6300200-036,121.5626547,25.02391504
2025/05/16,台北市,中山區,行仁里,6300400-025,121.5393452,25.06496466
2025/05/19,台北市,南港區,聯成里,6300900-015,121.5882516,25.04792811
2025/05/19,台北市,萬華區,孝德里,6300700-023,121.4923904,25.02263723
2025/05/19,台北市,中山區,民安里,6300400-004,121.5212841,25.05315716
2025/05/19,台北市,大安區,臥龍里,6300300-039,121.5455225,25.02225324
2025/05/19,台北市,信義區,永吉里,6300200-014,121.5791077,25.04730478
2025/05/19,台北市,大安區,龍陣里,6300300-026,121.5421172,25.02788837
2025/05/20,台北市,中正區,林興里,6300500-004,121.5249162,25.01803999
2025/05/20,台北市,信義區,永春里,6300200-018,121.5793917,25.04353027
2025/05/20,台北市,中山區,新庄里,6300400-019,121.5303345,25.07151721
2025/05/20,台北市,中正區,富水里,6300500-002,121.5280827,25.01425115
2025/05/20,台北市,萬華區,和德里,6300700-024,121.4909326,25.02654046
2025/05/21,台北市,文山區,順興里,6300800-029,121.5650308,24.98384854
2025/05/21,台北市,中山區,集英里,6300400-008,121.5211201,25.06342697
2025/05/21,台北市,文山區,華興里,6300800-024,121.5524183,24.98978166
2025/05/21,台北市,文山區,興安里,6300800-018,121.5497672,24.99758171
2025/05/21,台北市,信義區,黎忠里,6300200-040,121.5593244,25.02028582
2025/05/21,台北市,大安區,黎和里,6300300-048,121.5607277,25.01330788
2025/05/21,台北市,信義區,三張里,6300200-030,121.5665441,25.02885663
2025/05/21,台北市,萬華區,錦德里,6300700-025,121.4918495,25.02416562
2025/05/21,台北市,萬華區,全德里,6300700-026,121.4988226,25.02427433
2025/05/22,台北市,中山區,正守里,6300400-001,121.5280918,25.04749422
2025/05/22,台北市,萬華區,保德里,6300700-027,121.4969284,25.02259065
2025/05/22,台北市,大安區,芳和里,6300300-044,121.550727,25.02064549
2025/05/22,台北市,大安區,光信里,6300300-056,121.5560913,25.03566613
2025/05/22,台北市,信義區,中行里,6300200-025,121.5876279,25.03458354
2025/05/26,台北市,信義區,敦厚里,6300200-007,121.5684657,25.04420216
2025/05/26,台北市,文山區,試院里,6300800-023,121.5470181,24.98679127
2025/05/26,台北市,大安區,臥龍里,6300300-039,121.5455225,25.02225324
2025/05/26,台北市,大安區,永康里,6300300-018,121.5282679,25.03193097
2025/05/27,台北市,大安區,黎和里,6300300-048,121.5607277,25.01330788
2025/05/27,台北市,大安區,芳和里,6300300-044,121.550727,25.02064549
2025/05/28,台北市,文山區,木柵里,6300800-027,121.5667368,24.99151736
2025/05/28,台北市,信義區,富台里,6300200-019,121.5736898,25.0415733
2025/06/02,台北市,松山區,三民里,6300100-004,121.5622431,25.0599258
2025/06/02,台北市,松山區,三民里,6300100-004,121.5622431,25.0599258
2025/06/02,台北市,中山區,中吉里,6300400-030,121.5315877,25.05498557
2025/06/03,台北市,中山區,劍潭里,6300400-013,121.535788,25.08236099
2025/06/03,台北市,中正區,東門里,6300500-028,121.5212799,25.03804816
2025/06/03,台北市,中正區,文北里,6300500-029,121.527544,25.03924682
2025/06/04,台北市,中正區,梅花里,6300500-025,121.5266711,25.04548838
2025/06/04,台北市,中正區,幸福里,6300500-026,121.5243916,25.04323583
2025/06/04,台北市,中山區,大佳里,6300400-017,121.5414029,25.0731321
2025/06/05,台北市,中山區,埤頭里,6300400-037,121.5402611,25.04572283
2025/06/05,台北市,文山區,景華里,6300800-006,121.5430441,24.99511511
2025/06/06,台北市,中山區,松江里,6300400-021,121.5350577,25.06013598
2025/06/06,台北市,南港區,中南里,6300900-002,121.607069,25.04628414
2025/06/09,台北市,南港區,新富里,6300900-003,121.6176531,25.05312187
2025/06/09,台北市,中正區,網溪里,6300500-007,121.5186531,25.02199609
2025/06/09,台北市,中正區,河堤里,6300500-005,121.5219929,25.02136885
2025/06/09,台北市,中山區,新福里,6300400-020,121.5304739,25.06365325
2025/06/09,台北市,松山區,復勢里,6300100-033,121.5561594,25.0497264
2025/06/10,台北市,中正區,龍光里,6300500-018,121.5132469,25.02979342
2025/06/10,台北市,松山區,新東里,6300100-007,121.5692567,25.05809733
2025/06/10,台北市,中正區,螢圃里,6300500-009,121.5182163,25.02515648
2025/06/10,台北市,松山區,東光里,6300100-011,121.5605469,25.05270643
2025/06/10,台北市,中山區,江寧里,6300400-028,121.5406321,25.06127327
2025/06/11,台北市,中正區,頂東里,6300500-006,121.5244559,25.02305412
2025/06/11,台北市,南港區,東明里,6300900-007,121.6007893,25.05358215
2025/06/11,台北市,中山區,北安里,6300400-042,121.5526807,25.08796485
2025/06/11,台北市,中正區,龍興里,6300500-013,121.5097652,25.02912218
2025/06/12,台北市,中山區,朱崙里,6300400-038,121.5396534,25.04745176
2025/06/12,台北市,南港區,西新里,6300900-008,121.5914962,25.05408787
2025/06/13,台北市,南港區,玉成里,6300900-009,121.5843093,25.05173218
2025/06/13,台北市,中正區,愛國里,6300500-016,121.5067864,25.03457628
2025/06/13,台北市,中山區,聚盛里,6300400-007,121.5252342,25.05913117
2025/06/13,台北市,中正區,南福里,6300500-019,121.5186073,25.02861623
2025/06/13,台北市,文山區,順興里,6300800-029,121.5650308,24.98384854
2025/06/13,台北市,中正區,光復里,6300500-023,121.5112186,25.04535113
2025/06/13,台北市,中正區,文祥里,6300500-030,121.5265315,25.03607121
2025/06/16,台北市,大安區,虎嘯里,6300300-038,121.5489795,25.02314603
2025/06/16,台北市,文山區,明興里,6300800-026,121.5619778,24.99098425
2025/06/16,台北市,大安區,龍雲里,6300300-027,121.5461897,25.02959684
2025/06/16,台北市,松山區,中華里,6300100-015,121.5509319,25.05400486
2025/06/16,台北市,中山區,復華里,6300400-040,121.5404493,25.05327163
2025/06/16,台北市,中正區,光復里,6300500-023,121.5112186,25.04535113
2025/06/16,台北市,大安區,龍門里,6300300-041,121.5362427,25.02789272
2025/06/16,台北市,松山區,吉祥里,6300100-022,121.5609834,25.04993282
2025/06/16,台北市,南港區,中研里,6300900-017,121.6137711,25.0429392
2025/06/16,台北市,大安區,龍泉里,6300300-012,121.5299423,25.02497945
2025/06/16,台北市,中正區,板溪里,6300500-008,121.5210838,25.02570779
2025/06/17,台北市,文山區,萬隆里,6300800-009,121.5377638,25.00060306
2025/06/17,台北市,中山區,新喜里,6300400-018,121.5318296,25.06648066
2025/06/17,台北市,中正區,黎明里,6300500-024,121.5162029,25.04439896
2025/06/18,台北市,南港區,九如里,6300900-018,121.6016117,25.02551953
2025/06/18,台北市,中山區,下埤里,6300400-027,121.5425198,25.06493056
2025/06/18,台北市,文山區,明義里,6300800-025,121.5602158,24.98847427
2025/06/18,台北市,文山區,興家里,6300800-015,121.560902,24.99424654
2025/06/18,台北市,松山區,新聚里,6300100-024,121.5670213,25.05013795
2025/06/18,台北市,文山區,興光里,6300800-014,121.5599425,24.99954819
2025/06/19,台北市,文山區,萬興里,6300800-035,121.5839457,24.99478626
2025/06/19,台北市,中山區,康樂里,6300400-005,121.5250959,25.05350012
2025/06/19,台北市,中正區,光復里,6300500-023,121.5112186,25.04535113
2025/06/20,台北市,松山區,東勢里,6300100-014,121.5548622,25.05247398
2025/06/20,台北市,南港區,重陽里,6300900-020,121.5977636,25.05765116
2025/06/20,台北市,大安區,龍門里,6300300-041,121.5362427,25.02789272
2025/06/23,台北市,中正區,三愛里,6300500-031,121.5305931,25.03582866
2025/06/24,台北市,松山區,中正里,6300100-026,121.5464258,25.0512182
2025/06/29,台北市,大安區,住安里,6300300-029,121.5461393,25.03211912
2025/06/30,台北市,中正區,黎明里,6300500-024,121.5162029,25.04439896
2025/06/30,台北市,文山區,景慶里,6300800-004,121.534896,24.99499358
2025/07/01,台北市,士林區,忠誠里,6301100-030,121.5273017,25.10603118
2025/07/01,台北市,中正區,廈安里,6300500-015,121.5057845,25.0314291
2025/07/01,台北市,士林區,舊佳里,6301100-006,121.5257002,25.09756982
